Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.ppm;29;29;6;5;24;24;41
00000_00001.ppm;29;29;6;5;24;24;41
00000_00002.ppm;29;31;6;6;24;26;41
00000_00003.ppm;30;30;6;5;25;25;41
00000_00004.ppm;30;30;5;5;25;25;41
00000_00005.ppm;30;31;5;5;25;26;41
00000_00006.ppm;32;31;5;5;26;26;41
00000_00007.ppm;32;33;5;6;27;28;41
00000_00008.ppm;32;33;5;6;27;28;41
00000_00009.ppm;32;34;5;5;27;28;41
00000_00010.ppm;33;34;5;5;28;29;41
00000_00011.ppm;35;36;6;6;30;31;41
00000_00012.ppm;37;37;6;6;32;32;41
00000_00013.ppm;38;38;6;5;33;32;41
00000_00014.ppm;40;40;6;6;35;35;41
00000_00015.ppm;41;41;6;6;36;36;41
00000_00016.ppm;41;42;5;6;36;37;41
00000_00017.ppm;43;44;5;6;38;39;41
00000_00018.ppm;45;47;6;6;40;41;41
00000_00019.ppm;47;49;6;6;42;44;41
00000_00020.ppm;49;50;6;5;43;44;41
00000_00021.ppm;50;52;5;5;45;47;41
00000_00022.ppm;53;56;5;6;48;51;41
00000_00023.ppm;58;58;5;5;53;53;41
00000_00024.ppm;65;65;6;6;60;60;41
00000_00025.ppm;71;72;6;7;65;66;41
00000_00026.ppm;82;80;8;7;75;73;41
00000_00027.ppm;86;85;7;7;79;78;41
00000_00028.ppm;99;99;8;8;91;91;41
00000_00029.ppm;112;117;9;10;103;107;41
00001_00000.ppm;26;28;5;5;21;23;41
00001_00001.ppm;27;28;6;5;22;23;41
00001_00002.ppm;27;29;5;5;22;24;41
00001_00003.ppm;27;29;5;6;22;24;41
00001_00004.ppm;28;28;6;5;23;23;41
00001_00005.ppm;27;29;5;6;22;24;41
00001_00006.ppm;28;29;6;6;23;24;41
00001_00007.ppm;28;30;5;6;23;25;41
00001_00008.ppm;28;30;5;5;23;25;41
00001_00009.ppm;28;32;5;5;23;27;41
00001_00010.ppm;30;33;5;5;25;28;41
00001_00011.ppm;32;33;6;5;27;28;41
00001_00012.ppm;32;33;6;6;27;28;41
00001_00013.ppm;33;35;6;6;28;30;41
00001_00014.ppm;33;36;6;6;28;31;41
00001_00015.ppm;33;37;5;6;28;32;41
00001_00016.ppm;35;39;5;6;30;34;41
00001_00017.ppm;36;39;5;6;31;34;41
00001_00018.ppm;39;41;5;5;34;36;41
00001_00019.ppm;40;43;5;6;35;38;41
00001_00020.ppm;43;45;5;5;38;40;41
00001_00021.ppm;45;47;6;5;40;42;41
00001_00022.ppm;45;48;5;5;40;43;41
00001_00023.ppm;50;52;6;5;45;47;41
00001_00024.ppm;52;54;6;5;47;49;41
00001_00025.ppm;58;59;6;5;53;54;41
00001_00026.ppm;59;62;5;6;54;57;41
00001_00027.ppm;68;71;7;7;62;65;41
00001_00028.ppm;74;77;6;7;68;71;41
00001_00029.ppm;81;84;7;8;74;77;41
00002_00000.ppm;30;33;5;6;25;28;41
00002_00001.ppm;32;33;6;5;26;27;41
00002_00002.ppm;31;33;5;5;26;28;41
00002_00003.ppm;31;33;5;5;26;28;41
00002_00004.ppm;32;33;6;5;27;28;41
00002_00005.ppm;33;35;5;6;28;30;41
00002_00006.ppm;33;34;5;5;28;29;41
00002_00007.ppm;35;36;6;6;30;31;41
00002_00008.ppm;34;37;5;6;29;31;41
00002_00009.ppm;37;37;6;5;32;32;41
00002_00010.ppm;38;38;6;5;33;33;41
00002_00011.ppm;38;41;5;6;33;35;41
00002_00012.ppm;39;41;5;5;34;35;41
00002_00013.ppm;41;42;5;5;36;37;41
