Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.ppm;26;26;5;5;20;21;33
00000_00001.ppm;27;28;5;6;22;23;33
00000_00002.ppm;27;27;5;5;22;21;33
00000_00003.ppm;28;27;6;5;23;22;33
00000_00004.ppm;27;29;5;6;22;24;33
00000_00005.ppm;27;28;5;5;22;22;33
00000_00006.ppm;27;29;5;6;22;24;33
00000_00007.ppm;28;29;6;6;23;24;33
00000_00008.ppm;28;29;6;6;23;24;33
00000_00009.ppm;27;29;5;6;22;24;33
00000_00010.ppm;27;29;5;6;22;24;33
00000_00011.ppm;27;29;5;6;22;24;33
00000_00012.ppm;27;29;5;6;22;24;33
00000_00013.ppm;28;31;5;6;23;26;33
00000_00014.ppm;30;32;5;6;24;27;33
00000_00015.ppm;30;33;5;6;25;28;33
00000_00016.ppm;30;32;5;5;25;27;33
00000_00017.ppm;31;33;6;6;26;27;33
00000_00018.ppm;31;32;5;6;26;27;33
00000_00019.ppm;59;60;6;5;54;55;33
00000_00020.ppm;61;63;6;6;56;58;33
00000_00021.ppm;64;68;6;6;58;62;33
00000_00022.ppm;69;72;7;6;63;66;33
00000_00023.ppm;70;75;6;7;63;69;33
00000_00024.ppm;75;82;6;8;68;74;33
00000_00025.ppm;82;86;8;8;75;79;33
00000_00026.ppm;86;94;8;9;79;85;33
00000_00027.ppm;93;100;8;8;84;91;33
00000_00028.ppm;99;111;8;10;91;102;33
00000_00029.ppm;112;122;10;10;102;111;33
00001_00000.ppm;26;26;6;5;21;20;33
00001_00001.ppm;28;26;6;5;23;21;33
00001_00002.ppm;27;27;5;6;22;22;33
00001_00003.ppm;27;27;5;6;22;22;33
00001_00004.ppm;28;28;6;6;23;22;33
00001_00005.ppm;27;28;5;6;22;23;33
00001_00006.ppm;30;28;6;6;24;23;33
00001_00007.ppm;31;29;6;5;26;24;33
00001_00008.ppm;31;30;5;5;25;25;33
00001_00009.ppm;34;32;6;5;29;27;33
00001_00010.ppm;34;33;6;5;29;28;33
00001_00011.ppm;35;34;6;5;30;28;33
00001_00012.ppm;35;34;5;5;30;29;33
00001_00013.ppm;37;36;6;6;32;31;33
00001_00014.ppm;37;36;6;5;32;31;33
00001_00015.ppm;38;38;6;5;33;33;33
00001_00016.ppm;40;41;5;6;35;36;33
00001_00017.ppm;42;42;6;5;37;37;33
00001_00018.ppm;42;43;5;5;37;38;33
00001_00019.ppm;44;46;5;6;39;40;33
00001_00020.ppm;48;48;6;5;43;43;33
