Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.ppm;28;33;6;6;23;28;17
00000_00001.ppm;28;33;6;6;22;28;17
00000_00002.ppm;28;33;6;6;22;28;17
00000_00003.ppm;26;33;5;6;21;28;17
00000_00004.ppm;27;33;6;6;22;28;17
00000_00005.ppm;26;33;5;6;21;28;17
00000_00006.ppm;26;33;5;5;21;28;17
00000_00007.ppm;25;32;5;5;20;27;17
00000_00008.ppm;26;33;6;6;21;28;17
00000_00009.ppm;25;31;5;5;20;25;17
00000_00010.ppm;27;32;6;6;22;27;17
00000_00011.ppm;27;32;6;6;22;27;17
00000_00012.ppm;27;32;5;6;21;27;17
00000_00013.ppm;27;32;5;6;22;27;17
00000_00014.ppm;28;31;6;6;23;26;17
00000_00015.ppm;27;31;5;6;22;26;17
00000_00016.ppm;28;31;5;5;22;26;17
00000_00017.ppm;28;32;5;6;23;27;17
00000_00018.ppm;28;34;5;6;23;28;17
00000_00019.ppm;30;34;6;6;25;29;17
00000_00020.ppm;30;33;6;5;25;28;17
00000_00021.ppm;30;33;6;5;25;28;17
00000_00022.ppm;30;33;6;5;25;28;17
00000_00023.ppm;30;33;6;5;25;28;17
00000_00024.ppm;30;35;5;6;25;30;17
00000_00025.ppm;30;35;5;6;25;30;17
00000_00026.ppm;31;34;6;5;26;29;17
00000_00027.ppm;30;36;6;5;25;31;17
00000_00028.ppm;31;37;6;5;25;32;17
00000_00029.ppm;31;36;6;6;26;31;17
00001_00000.ppm;29;29;6;6;24;24;17
00001_00001.ppm;30;30;6;6;25;25;17
00001_00002.ppm;29;30;5;6;24;25;17
00001_00003.ppm;29;29;5;5;24;24;17
00001_00004.ppm;30;30;6;6;25;25;17
00001_00005.ppm;29;29;5;5;23;23;17
00001_00006.ppm;29;30;5;6;23;24;17
00001_00007.ppm;30;31;5;6;24;25;17
00001_00008.ppm;31;30;6;5;26;25;17
00001_00009.ppm;32;32;6;6;27;27;17
00001_00010.ppm;32;33;5;6;27;28;17
00001_00011.ppm;32;32;5;5;27;27;17
00001_00012.ppm;33;33;6;6;28;28;17
00001_00013.ppm;33;34;5;6;28;29;17
00001_00014.ppm;33;34;5;6;28;29;17
00001_00015.ppm;34;35;5;6;29;30;17
00001_00016.ppm;35;35;5;5;30;30;17
00001_00017.ppm;37;36;6;5;32;31;17
00001_00018.ppm;37;37;6;5;32;31;17
00001_00019.ppm;37;37;5;5;32;32;17
00001_00020.ppm;37;38;5;6;32;33;17
00001_00021.ppm;39;38;6;5;34;33;17
00001_00022.ppm;40;40;5;5;35;35;17
00001_00023.ppm;42;43;5;6;37;38;17
00001_00024.ppm;42;42;5;5;37;37;17
00001_00025.ppm;45;45;5;5;39;40;17
00001_00026.ppm;44;45;5;5;39;40;17
00001_00027.ppm;47;49;5;6;41;43;17
00001_00028.ppm;50;51;6;6;45;46;17
00001_00029.ppm;52;53;6;6;47;48;17
00002_00000.ppm;25;40;5;5;20;34;17
00002_00001.ppm;27;41;6;6;21;35;17
00002_00002.ppm;26;40;5;5;20;35;17
00002_00003.ppm;27;41;6;6;22;36;17
00002_00004.ppm;27;41;6;6;22;36;17
00002_00005.ppm;27;42;6;6;22;37;17
00002_00006.ppm;27;41;6;5;22;36;17
00002_00007.ppm;28;43;6;6;22;38;17
00002_00008.ppm;28;42;6;5;22;37;17
00002_00009.ppm;27;44;5;6;22;39;17
00002_00010.ppm;27;43;5;5;22;38;17
00002_00011.ppm;29;44;6;6;24;39;17
00002_00012.ppm;29;43;5;5;24;38;17
00002_00013.ppm;29;44;5;6;24;39;17
00002_00014.ppm;29;44;5;5;24;39;17
00002_00015.ppm;29;45;5;6;24;40;17
00002_00016.ppm;31;45;6;5;26;39;17
00002_00017.ppm;31;45;5;5;26;39;17
00002_00018.ppm;34;45;6;5;29;40;17
00002_00019.ppm;33;45;6;6;28;40;17
00002_00020.ppm;33;44;6;5;28;39;17
00002_00021.ppm;33;46;5;5;28;41;17
00002_00022.ppm;34;47;6;5;29;41;17
00002_00023.ppm;34;48;5;6;28;43;17
00002_00024.ppm;35;47;6;5;29;42;17
00002_00025.ppm;35;49;6;6;30;44;17
00002_00026.ppm;36;50;6;6;30;44;17
00002_00027.ppm;36;51;6;6;31;46;17
00002_00028.ppm;36;51;5;5;30;46;17
00002_00029.ppm;36;52;5;5;31;47;17
00003_00000.ppm;28;28;6;6;23;23;17
00003_00001.ppm;27;28;5;5;22;23;17
00003_00002.ppm;28;29;5;5;23;24;17
00003_00003.ppm;28;29;5;5;23;24;17
00003_00004.ppm;28;30;5;6;23;25;17
00003_00005.ppm;29;30;6;6;24;25;17
00003_00006.ppm;28;30;5;6;23;25;17
00003_00007.ppm;29;30;6;6;24;25;17
00003_00008.ppm;29;30;6;6;24;25;17
00003_00009.ppm;29;30;5;5;24;25;17
00003_00010.ppm;30;31;6;6;25;26;17
00003_00011.ppm;31;31;5;5;25;26;17
00003_00012.ppm;33;33;6;6;28;28;17
00003_00013.ppm;33;34;5;6;27;28;17
00003_00014.ppm;33;34;5;5;28;29;17
00003_00015.ppm;33;34;5;5;28;29;17
00003_00016.ppm;34;36;5;5;29;31;17
00003_00017.ppm;35;37;5;5;30;31;17
00003_00018.ppm;36;38;5;6;31;33;17
00003_00019.ppm;37;38;5;5;32;32;17
00003_00020.ppm;37;39;5;6;32;34;17
00003_00021.ppm;39;41;5;6;34;35;17
00003_00022.ppm;41;41;5;5;35;36;17
00003_00023.ppm;43;45;5;5;38;39;17
00003_00024.ppm;46;48;5;6;41;42;17
00003_00025.ppm;49;49;6;6;44;44;17
00003_00026.ppm;48;50;5;5;43;45;17
00003_00027.ppm;51;52;6;5;46;46;17
00003_00028.ppm;56;57;6;6;50;51;17
00003_00029.ppm;61;62;6;6;56;57;17
00004_00000.ppm;36;41;4;6;31;36;17
00004_00001.ppm;39;41;5;6;33;36;17
00004_00002.ppm;41;44;6;6;35;38;17
00004_00003.ppm;40;45;5;6;35;40;17
00004_00004.ppm;41;45;6;6;36;40;17
00004_00005.ppm;43;45;6;5;37;39;17
00004_00006.ppm;43;47;6;6;38;42;17
00004_00007.ppm;45;49;6;5;40;43;17
00004_00008.ppm;46;50;5;6;40;45;17
00004_00009.ppm;46;50;5;6;41;45;17
00004_00010.ppm;50;51;5;5;45;46;17
00004_00011.ppm;52;53;6;5;47;48;17
00004_00012.ppm;53;55;6;6;48;49;17
00004_00013.ppm;55;55;6;6;50;50;17
00004_00014.ppm;56;57;5;5;51;51;17
00004_00015.ppm;59;59;6;5;54;54;17
00004_00016.ppm;61;61;6;5;56;56;17
00004_00017.ppm;63;63;5;5;57;58;17
00004_00018.ppm;26;26;5;5;21;21;17
00004_00019.ppm;28;28;6;6;23;23;17
00004_00020.ppm;28;28;5;5;23;23;17
00004_00021.ppm;29;28;6;5;24;23;17
00004_00022.ppm;29;29;6;6;24;24;17
00004_00023.ppm;30;30;6;6;25;25;17
00004_00024.ppm;30;30;5;5;25;25;17
00004_00025.ppm;30;30;5;5;25;25;17
00004_00026.ppm;32;33;6;6;27;28;17
00004_00027.ppm;34;35;6;6;29;30;17
00004_00028.ppm;35;35;5;6;30;30;17
00004_00029.ppm;35;35;5;6;30;30;17
00005_00000.ppm;28;28;5;5;23;23;17
00005_00001.ppm;29;28;6;5;24;23;17
00005_00002.ppm;29;29;5;5;24;24;17
00005_00003.ppm;29;30;5;6;24;25;17
00005_00004.ppm;30;30;6;6;25;25;17
00005_00005.ppm;29;29;5;5;24;24;17
00005_00006.ppm;31;31;5;5;25;25;17
00005_00007.ppm;32;32;6;6;27;27;17
00005_00008.ppm;33;33;6;6;27;27;17
00005_00009.ppm;32;33;5;6;27;28;17
00005_00010.ppm;33;34;5;6;28;29;17
00005_00011.ppm;35;35;6;6;30;30;17
00005_00012.ppm;35;34;5;5;29;29;17
00005_00013.ppm;35;36;5;6;30;31;17
00005_00014.ppm;36;37;5;5;31;31;17
00005_00015.ppm;38;38;6;6;33;33;17
00005_00016.ppm;38;38;5;5;33;33;17
00005_00017.ppm;40;41;6;6;35;35;17
00005_00018.ppm;41;42;5;5;36;36;17
00005_00019.ppm;43;43;6;6;38;38;17
00005_00020.ppm;44;43;6;5;38;37;17
00005_00021.ppm;46;46;5;6;40;41;17
00005_00022.ppm;47;48;5;6;42;43;17
00005_00023.ppm;49;51;5;6;44;45;17
00005_00024.ppm;51;53;5;6;46;47;17
00005_00025.ppm;55;55;6;6;50;50;17
00005_00026.ppm;56;59;5;6;51;53;17
00005_00027.ppm;61;62;5;6;56;57;17
00005_00028.ppm;64;66;5;6;59;60;17
00005_00029.ppm;73;75;6;7;67;68;17
00006_00000.ppm;28;30;5;6;23;25;17
00006_00001.ppm;29;29;5;5;24;24;17
00006_00002.ppm;30;30;6;5;25;24;17
00006_00003.ppm;30;31;6;6;25;26;17
00006_00004.ppm;30;31;6;6;25;26;17
00006_00005.ppm;31;33;5;6;26;28;17
00006_00006.ppm;31;33;5;6;26;28;17
00006_00007.ppm;33;34;5;6;27;29;17
00006_00008.ppm;34;35;6;6;29;30;17
00006_00009.ppm;34;36;5;6;28;30;17
00006_00010.ppm;36;37;6;6;30;31;17
00006_00011.ppm;37;37;6;6;31;32;17
00006_00012.ppm;37;37;6;5;32;32;17
00006_00013.ppm;38;38;6;5;33;33;17
00006_00014.ppm;40;40;6;5;34;34;17
00006_00015.ppm;40;42;6;6;35;37;17
00006_00016.ppm;42;43;6;6;36;38;17
00006_00017.ppm;43;43;6;5;38;38;17
00006_00018.ppm;44;46;5;6;38;41;17
00006_00019.ppm;47;47;6;6;41;42;17
00006_00020.ppm;47;50;5;6;42;44;17
00006_00021.ppm;49;51;6;5;44;45;17
00006_00022.ppm;50;54;5;6;45;49;17
00006_00023.ppm;52;55;5;5;47;50;17
00006_00024.ppm;55;60;5;6;50;55;17
00006_00025.ppm;57;62;5;5;52;56;17
00006_00026.ppm;62;69;5;6;56;62;17
00006_00027.ppm;68;73;7;7;62;67;17
00006_00028.ppm;73;80;6;7;66;73;17
00006_00029.ppm;84;89;8;7;76;81;17
00007_00000.ppm;28;29;6;5;23;24;17
00007_00001.ppm;28;29;6;6;23;24;17
00007_00002.ppm;28;30;5;6;23;25;17
00007_00003.ppm;28;30;5;6;23;25;17
00007_00004.ppm;29;32;5;6;24;27;17
00007_00005.ppm;30;32;6;6;25;27;17
00007_00006.ppm;31;32;6;6;26;27;17
00007_00007.ppm;30;32;5;5;25;27;17
00007_00008.ppm;30;32;5;6;25;27;17
00007_00009.ppm;33;33;6;6;28;28;17
00007_00010.ppm;32;34;5;6;27;29;17
00007_00011.ppm;33;35;5;6;28;30;17
00007_00012.ppm;34;35;6;6;29;30;17
00007_00013.ppm;33;36;5;6;28;31;17
00007_00014.ppm;35;36;6;6;30;31;17
00007_00015.ppm;35;37;6;6;30;32;17
00007_00016.ppm;34;37;5;6;29;32;17
00007_00017.ppm;37;38;6;6;32;33;17
00007_00018.ppm;37;39;6;6;32;34;17
00007_00019.ppm;37;39;5;5;32;34;17
00007_00020.ppm;37;40;5;6;32;35;17
00007_00021.ppm;39;42;6;6;34;37;17
00007_00022.ppm;40;42;5;5;35;37;17
00007_00023.ppm;40;42;5;5;35;37;17
00007_00024.ppm;43;45;5;5;38;40;17
